Coding Scheme 1 = Absolute
Coding Scheme 2 = Vowel-centric (L-R)
Coding Scheme 3 = Vowel-centric (R-L)
Coding Scheme 4 = Ends-first
Coding Scheme 5 = SOLAR (Spatial Coding)
Coding Scheme 6 = Binary Open Bigram
Coding Scheme 7 = Overlap Open Bigram (OOB)
Coding Scheme 8 = SERIOL_2001 (Open Bigram)


ILW = 1
sigma = 1.25
c = 1.00
Stim1   	Stim2   	Match1	Match2	Match3	Match4	Match5	Match6	Match7	Match8	
comedy  	scomedy 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
comedy  	comedyz 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
comedy  	comkkedy	 0.50	 0.83	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
comply  	comply  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
comply  	ocmply  	 0.67	 0.33	 0.83	 0.67	 0.81	 0.83	 0.83	 0.66	
comply  	comlpy  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.83	 0.80	 0.96	
comply  	compyl  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
comply  	cpmoly  	 0.67	 0.50	 0.50	 0.67	 0.82	 0.67	 0.44	 0.81	
comply  	clmpoy  	 0.67	 0.33	 0.17	 0.67	 0.76	 0.42	 0.32	 0.78	
comply  	cmply   	 0.17	 0.17	 0.00	 0.50	 0.84	 0.67	 0.68	 0.61	
comply  	compl   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
comply  	coly    	 0.33	 0.50	 0.67	 0.67	 0.57	 0.25	 0.33	 0.57	
comply  	ocpmyl  	 0.00	 0.50	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
comply  	plycom  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
comply  	com     	 0.50	 0.50	 0.33	 0.33	 0.50	 0.25	 0.36	 0.41	
comply  	mocylp  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
comply  	pcloym  	 0.00	 0.33	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
comply  	cylpmo  	 0.33	 0.33	 0.33	 0.33	 0.45	 0.08	 0.17	 0.70	
comply  	gomply  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
comply  	compny  	 0.83	 0.83	 0.83	 0.83	 0.88	 0.67	 0.64	 0.81	
comply  	complx  	 0.83	 0.83	 0.33	 0.83	 0.75	 0.75	 0.79	 0.71	
comply  	cofmly  	 0.67	 0.67	 0.67	 0.67	 0.84	 0.58	 0.52	 0.79	
comply  	coujly  	 0.67	 0.50	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
comply  	comuply 	 0.50	 0.83	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
comply  	comvnply	 0.50	 0.67	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
comply  	cdiuqy  	 0.33	 0.33	 0.17	 0.33	 0.50	 0.00	 0.00	 0.21	
comply  	fcomply 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
comply  	complyw 	 1.00	 1.00	 0.50	 0.50	 0.88	 1.00	 1.00	 1.00	
comply  	comeeply	 0.50	 0.83	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
convey  	convey  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
convey  	ocnvey  	 0.67	 0.50	 0.83	 0.67	 0.81	 0.83	 0.83	 0.66	
convey  	covney  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.92	 0.77	 0.95	
convey  	convye  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.94	
convey  	cvnoey  	 0.67	 0.33	 0.17	 0.67	 0.82	 0.67	 0.44	 0.81	
convey  	cenvoy  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
convey  	cnvey   	 0.17	 0.17	 0.00	 0.50	 0.84	 0.67	 0.68	 0.61	
convey  	conve   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
convey  	coey    	 0.33	 0.33	 0.33	 0.67	 0.57	 0.25	 0.33	 0.57	
convey  	ocvnye  	 0.00	 0.33	 0.17	 0.00	 0.48	 0.67	 0.44	 0.59	
convey  	veycon  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
convey  	vey     	 0.00	 0.00	 0.00	 0.17	 0.50	 0.25	 0.36	 0.17	
convey  	nocyev  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
convey  	vceoyn  	 0.00	 0.17	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
convey  	cyevno  	 0.33	 0.17	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
convey  	wonvey  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
convey  	convdy  	 0.83	 0.67	 0.33	 0.83	 0.88	 0.67	 0.64	 0.81	
convey  	convel  	 0.83	 0.83	 0.50	 0.83	 0.75	 0.75	 0.79	 0.71	
convey  	cnrvey  	 0.67	 0.17	 0.00	 0.67	 0.84	 0.58	 0.56	 0.66	
convey  	coqwey  	 0.67	 0.67	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
convey  	conxvey 	 0.50	 0.83	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
convey  	conkuvey	 0.50	 0.50	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
convey  	cdlgsy  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
convey  	mconvey 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
convey  	conveyf 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
convey  	conssvey	 0.50	 0.83	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
cortex  	cortex  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
cortex  	ocrtex  	 0.67	 0.33	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
cortex  	crotex  	 0.67	 0.83	 0.67	 0.67	 0.93	 0.83	 0.80	 0.87	
cortex  	cortxe  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
cortex  	coetrx  	 0.67	 0.50	 0.50	 0.67	 0.82	 0.67	 0.44	 0.91	
cortex  	certox  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
cortex  	crtex   	 0.17	 0.17	 0.17	 0.50	 0.84	 0.67	 0.68	 0.61	
cortex  	corte   	 0.83	 0.83	 0.67	 0.50	 0.75	 0.75	 0.79	 0.71	
cortex  	coex    	 0.33	 0.33	 0.50	 0.67	 0.57	 0.25	 0.33	 0.57	
cortex  	octrxe  	 0.00	 0.33	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
cortex  	texcor  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
cortex  	tex     	 0.00	 0.00	 0.17	 0.17	 0.50	 0.25	 0.36	 0.17	
cortex  	rocxet  	 0.33	 0.50	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
cortex  	tceoxr  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
cortex  	cxetro  	 0.33	 0.33	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
cortex  	jortex  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
cortex  	coriex  	 0.83	 0.50	 0.67	 0.83	 0.88	 0.58	 0.58	 0.81	
cortex  	corteh  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
cortex  	cotyex  	 0.67	 0.67	 0.67	 0.67	 0.84	 0.58	 0.52	 0.79	
cortex  	coijex  	 0.67	 0.67	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
cortex  	cormtex 	 0.50	 0.67	 1.00	 1.00	 0.90	 0.75	 0.85	 0.96	
cortex  	coraqtex	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
cortex  	ciklgx  	 0.33	 0.17	 0.33	 0.33	 0.50	 0.00	 0.00	 0.21	
cortex  	dcortex 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
cortex  	cortexd 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
cortex  	coruutex	 0.50	 1.00	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
couple  	couple  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
couple  	ocuple  	 0.67	 0.17	 0.50	 0.67	 0.81	 0.83	 0.83	 0.66	
couple  	cuople  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.83	 0.80	 0.87	
couple  	coupel  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
couple  	cpuole  	 0.67	 0.33	 0.33	 0.67	 0.82	 0.67	 0.44	 0.81	
couple  	clupoe  	 0.67	 0.33	 0.00	 0.67	 0.76	 0.42	 0.32	 0.78	
couple  	coule   	 0.50	 0.67	 0.83	 0.83	 0.81	 0.58	 0.64	 0.75	
couple  	coupl   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
couple  	cole    	 0.33	 0.50	 0.67	 0.67	 0.57	 0.25	 0.33	 0.57	
couple  	ocpuel  	 0.00	 0.17	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
couple  	plecou  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
couple  	ple     	 0.00	 0.00	 0.00	 0.17	 0.50	 0.25	 0.36	 0.17	
couple  	uocelp  	 0.33	 0.33	 0.17	 0.33	 0.39	 0.25	 0.18	 0.38	
couple  	pcloeu  	 0.00	 0.17	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
couple  	celpuo  	 0.33	 0.17	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
couple  	aouple  	 0.83	 0.50	 0.50	 0.83	 0.75	 0.75	 0.79	 0.30	
couple  	ckuple  	 0.83	 0.67	 0.50	 0.83	 0.88	 0.67	 0.64	 0.59	
couple  	couplt  	 0.83	 0.83	 0.50	 0.83	 0.75	 0.75	 0.79	 0.71	
couple  	copkle  	 0.67	 0.67	 0.67	 0.67	 0.84	 0.58	 0.52	 0.79	
couple  	conzle  	 0.67	 0.50	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
couple  	couvple 	 0.50	 0.67	 1.00	 1.00	 0.90	 0.75	 0.85	 0.96	
couple  	coujrple	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
couple  	cdbaye  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
couple  	dcouple 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
couple  	coupleh 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
couple  	couwwple	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
course  	course  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
course  	ocurse  	 0.67	 0.17	 0.33	 0.67	 0.81	 0.83	 0.83	 0.66	
course  	coruse  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.92	 0.77	 0.95	
course  	coures  	 0.67	 0.83	 0.83	 0.67	 0.81	 0.83	 0.83	 0.94	
course  	cruose  	 0.67	 0.50	 0.33	 0.67	 0.82	 0.67	 0.44	 0.81	
course  	csuroe  	 0.67	 0.17	 0.00	 0.67	 0.76	 0.42	 0.32	 0.78	
course  	couse   	 0.50	 0.83	 0.83	 0.83	 0.81	 0.58	 0.64	 0.75	
course  	cours   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
course  	cose    	 0.33	 0.67	 0.67	 0.67	 0.57	 0.25	 0.33	 0.57	
course  	ocrues  	 0.00	 0.17	 0.33	 0.00	 0.48	 0.67	 0.44	 0.59	
course  	rsecou  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
course  	rse     	 0.00	 0.00	 0.00	 0.17	 0.50	 0.25	 0.36	 0.17	
course  	uocesr  	 0.33	 0.17	 0.17	 0.33	 0.39	 0.25	 0.18	 0.38	
course  	rcsoeu  	 0.00	 0.17	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
course  	cesruo  	 0.33	 0.33	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
course  	tourse  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
course  	courpe  	 0.83	 0.83	 0.83	 0.83	 0.88	 0.67	 0.64	 0.81	
course  	coursl  	 0.83	 0.83	 0.67	 0.83	 0.75	 0.75	 0.79	 0.71	
course  	couxre  	 0.67	 0.67	 0.67	 0.67	 0.84	 0.58	 0.56	 0.81	
course  	cokqse  	 0.67	 0.50	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
course  	coujrse 	 0.50	 0.67	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
course  	couthrse	 0.50	 0.67	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
course  	cnfjie  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
course  	hcourse 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
course  	coursew 	 1.00	 1.00	 0.83	 0.50	 0.88	 1.00	 1.00	 1.00	
course  	couaarse	 0.50	 0.67	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
cradle  	cradle  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
cradle  	rcadle  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
cradle  	cralde  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.83	 0.80	 0.96	
cradle  	cradel  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
cradle  	crldae  	 0.67	 0.50	 0.17	 0.67	 0.82	 0.67	 0.44	 0.91	
cradle  	cladre  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
cradle  	crade   	 0.67	 0.83	 0.67	 0.67	 0.84	 0.67	 0.68	 0.75	
cradle  	cradl   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
cradle  	crle    	 0.33	 0.33	 0.00	 0.67	 0.57	 0.25	 0.33	 0.57	
cradle  	rcdael  	 0.00	 0.17	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
cradle  	dlecra  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
cradle  	dle     	 0.00	 0.00	 0.00	 0.17	 0.50	 0.25	 0.36	 0.17	
cradle  	arceld  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
cradle  	dclrea  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
cradle  	celdar  	 0.33	 0.17	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
cradle  	mradle  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
cradle  	crafle  	 0.83	 0.83	 0.83	 0.83	 0.88	 0.58	 0.58	 0.81	
cradle  	cradlj  	 0.83	 0.83	 0.50	 0.83	 0.75	 0.75	 0.79	 0.71	
cradle  	crakde  	 0.67	 0.67	 0.67	 0.67	 0.84	 0.58	 0.56	 0.81	
cradle  	crqile  	 0.67	 0.50	 0.33	 0.67	 0.75	 0.25	 0.31	 0.62	
cradle  	crahdle 	 0.50	 1.00	 1.00	 1.00	 0.90	 0.75	 0.85	 0.96	
cradle  	crasydle	 0.50	 0.50	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
cradle  	cmgope  	 0.33	 0.33	 0.17	 0.33	 0.50	 0.00	 0.00	 0.21	
cradle  	zcradle 	 0.00	 0.67	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
cradle  	cradlex 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
cradle  	craiidle	 0.50	 1.00	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
credit  	credit  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
credit  	rcedit  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
credit  	creidt  	 0.67	 0.83	 0.83	 0.67	 0.93	 0.83	 0.80	 0.96	
credit  	credti  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
credit  	cderit  	 0.67	 0.33	 0.50	 0.67	 0.82	 0.67	 0.44	 0.81	
credit  	ciedrt  	 0.67	 0.33	 0.17	 0.67	 0.76	 0.42	 0.32	 0.78	
credit  	crdit   	 0.33	 0.33	 0.17	 0.67	 0.81	 0.58	 0.64	 0.72	
credit  	credi   	 0.83	 0.83	 0.67	 0.50	 0.75	 0.75	 0.79	 0.71	
credit  	crit    	 0.33	 0.33	 0.50	 0.67	 0.57	 0.25	 0.33	 0.57	
credit  	rcdeti  	 0.00	 0.33	 0.67	 0.00	 0.48	 0.67	 0.44	 0.59	
credit  	ditcre  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
credit  	dit     	 0.00	 0.00	 0.17	 0.17	 0.50	 0.25	 0.36	 0.17	
credit  	erctid  	 0.33	 0.50	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
credit  	dcirte  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
credit  	ctider  	 0.33	 0.33	 0.33	 0.33	 0.45	 0.08	 0.17	 0.70	
credit  	uredit  	 0.83	 0.00	 0.33	 0.83	 0.75	 0.75	 0.79	 0.30	
credit  	crejit  	 0.83	 0.83	 0.83	 0.83	 0.88	 0.58	 0.58	 0.81	
credit  	crediz  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
credit  	craeit  	 0.67	 0.33	 0.50	 0.67	 0.84	 0.58	 0.52	 0.79	
credit  	crxhit  	 0.67	 0.33	 0.17	 0.67	 0.75	 0.25	 0.31	 0.62	
credit  	creqdit 	 0.50	 0.67	 1.00	 1.00	 0.90	 0.75	 0.85	 0.96	
credit  	creysdit	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
credit  	cmablt  	 0.33	 0.17	 0.33	 0.33	 0.50	 0.00	 0.00	 0.21	
credit  	ycredit 	 0.00	 0.67	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
credit  	creditw 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
credit  	creyydit	 0.50	 1.00	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
cringe  	cringe  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
cringe  	rcinge  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
cringe  	cirnge  	 0.67	 0.83	 0.67	 0.67	 0.93	 0.83	 0.80	 0.87	
cringe  	crineg  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
cringe  	cnirge  	 0.67	 0.50	 0.67	 0.67	 0.82	 0.67	 0.44	 0.81	
cringe  	cginre  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
cringe  	crine   	 0.67	 0.83	 0.67	 0.67	 0.84	 0.67	 0.68	 0.75	
cringe  	cring   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
cringe  	crge    	 0.33	 0.33	 0.00	 0.67	 0.57	 0.25	 0.33	 0.57	
cringe  	rcnieg  	 0.00	 0.17	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
cringe  	ngecri  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
cringe  	cri     	 0.50	 0.50	 0.50	 0.33	 0.50	 0.25	 0.36	 0.41	
cringe  	ircegn  	 0.33	 0.50	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
cringe  	ncgrei  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
cringe  	cegnir  	 0.33	 0.17	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
cringe  	hringe  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
cringe  	crpnge  	 0.83	 0.33	 0.00	 0.83	 0.88	 0.58	 0.58	 0.78	
cringe  	cringv  	 0.83	 0.83	 0.50	 0.83	 0.75	 0.75	 0.79	 0.71	
cringe  	critne  	 0.67	 0.67	 0.67	 0.67	 0.84	 0.58	 0.56	 0.81	
cringe  	crbsge  	 0.67	 0.33	 0.00	 0.67	 0.75	 0.25	 0.31	 0.62	
cringe  	crixnge 	 0.50	 0.67	 1.00	 1.00	 0.90	 0.75	 0.85	 0.96	
cringe  	criqbnge	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
cringe  	cajule  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
cringe  	ycringe 	 0.00	 0.67	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
cringe  	cringet 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
cringe  	cribbnge	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
cruise  	cruise  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
cruise  	rcuise  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
cruise  	criuse  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.92	 0.77	 0.95	
cruise  	cruies  	 0.67	 0.83	 0.83	 0.67	 0.81	 0.83	 0.83	 0.94	
cruise  	crsiue  	 0.67	 0.33	 0.00	 0.67	 0.82	 0.67	 0.44	 0.91	
cruise  	csuire  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
cruise  	crise   	 0.33	 0.67	 0.67	 0.67	 0.81	 0.58	 0.64	 0.72	
cruise  	cruis   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
cruise  	crse    	 0.33	 0.33	 0.00	 0.67	 0.57	 0.25	 0.33	 0.57	
cruise  	rciues  	 0.00	 0.17	 0.17	 0.00	 0.48	 0.67	 0.44	 0.59	
cruise  	isecru  	 0.00	 0.33	 0.17	 0.00	 0.38	 0.50	 0.73	 0.33	
cruise  	cru     	 0.50	 0.50	 0.50	 0.33	 0.50	 0.25	 0.36	 0.41	
cruise  	urcesi  	 0.33	 0.33	 0.50	 0.33	 0.39	 0.25	 0.18	 0.38	
cruise  	icsreu  	 0.00	 0.17	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
cruise  	cesiur  	 0.33	 0.33	 0.00	 0.33	 0.45	 0.08	 0.17	 0.70	
cruise  	nruise  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
cruise  	crulse  	 0.83	 0.67	 0.83	 0.83	 0.88	 0.58	 0.58	 0.81	
cruise  	cruiso  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
cruise  	crihse  	 0.67	 0.50	 0.67	 0.67	 0.84	 0.58	 0.52	 0.79	
cruise  	crzxse  	 0.67	 0.33	 0.00	 0.67	 0.75	 0.25	 0.31	 0.62	
cruise  	crutise 	 0.50	 0.50	 0.67	 1.00	 0.90	 0.75	 0.85	 0.96	
cruise  	crubzise	 0.50	 0.50	 0.67	 1.00	 0.73	 0.58	 0.75	 0.96	
cruise  	cymvhe  	 0.33	 0.33	 0.17	 0.33	 0.50	 0.00	 0.00	 0.21	
cruise  	zcruise 	 0.00	 0.67	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
cruise  	cruisey 	 1.00	 1.00	 1.00	 0.50	 0.88	 1.00	 1.00	 1.00	
cruise  	crujjise	 0.50	 0.50	 0.67	 1.00	 0.73	 0.58	 0.75	 0.96	
custom  	custom  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
custom  	ucstom  	 0.67	 0.33	 0.83	 0.67	 0.81	 0.83	 0.83	 0.66	
custom  	csutom  	 0.67	 0.50	 0.67	 0.67	 0.93	 0.83	 0.80	 0.87	
custom  	custmo  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
custom  	cuotsm  	 0.67	 0.50	 0.50	 0.67	 0.82	 0.67	 0.44	 0.91	
custom  	costum  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
custom  	cutom   	 0.33	 0.50	 0.83	 0.67	 0.81	 0.58	 0.64	 0.72	
custom  	custo   	 0.83	 0.83	 0.50	 0.50	 0.75	 0.75	 0.79	 0.71	
custom  	cuom    	 0.33	 0.33	 0.50	 0.67	 0.57	 0.25	 0.33	 0.57	
custom  	uctsmo  	 0.00	 0.50	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
custom  	tomcus  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
custom  	cus     	 0.50	 0.50	 0.33	 0.33	 0.50	 0.25	 0.36	 0.41	
custom  	sucmot  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
custom  	tcoums  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
custom  	cmotsu  	 0.33	 0.17	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
custom  	kustom  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
custom  	cxstom  	 0.83	 0.17	 0.17	 0.83	 0.88	 0.67	 0.64	 0.59	
custom  	custox  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
custom  	csitom  	 0.67	 0.33	 0.50	 0.67	 0.84	 0.58	 0.56	 0.66	
custom  	curnom  	 0.67	 0.67	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
custom  	cusktom 	 0.50	 0.67	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
custom  	cusnjtom	 0.50	 0.67	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
custom  	cqhkwm  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
custom  	gcustom 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
custom  	customf 	 1.00	 1.00	 0.50	 0.50	 0.88	 1.00	 1.00	 1.00	
custom  	cusyytom	 0.50	 0.83	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
dainty  	dainty  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
dainty  	adinty  	 0.67	 0.17	 0.50	 0.67	 0.81	 0.83	 0.83	 0.66	
dainty  	daitny  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.83	 0.80	 0.96	
dainty  	dainyt  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
dainty  	dniaty  	 0.67	 0.33	 0.33	 0.67	 0.82	 0.67	 0.44	 0.81	
dainty  	dtinay  	 0.67	 0.33	 0.00	 0.67	 0.76	 0.42	 0.32	 0.78	
dainty  	daity   	 0.50	 0.67	 0.83	 0.83	 0.81	 0.58	 0.64	 0.75	
dainty  	daint   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
